BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
1290,324,486,"06/09/20 00:00:00",,"EA ",3,1.00,"05/26/20 00:00:00"
1291,972,941,"08/09/20 00:00:00",,"EA ",1,1.00,"07/26/20 00:00:00"
1292,993,907,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1293,796,907,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1294,964,948,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1295,964,821,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1296,759,811,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1297,759,806,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1298,754,806,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1299,792,806,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1300,759,938,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1301,765,907,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1302,959,994,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1303,,953,"06/09/20 00:00:00",,"EA ",0,1.00,"05/26/20 00:00:00"
1304,953,952,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1305,957,948,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1306,766,723,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1307,760,729,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1308,957,821,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1309,760,811,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1310,760,806,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1311,755,806,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1312,760,938,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1313,953,941,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1314,766,907,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1315,960,994,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1316,749,996,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1317,749,951,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1318,965,948,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1319,749,945,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1320,965,821,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1321,761,811,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1322,761,806,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1323,761,938,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1324,767,907,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1325,984,894,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1326,771,894,"08/09/20 00:00:00",,"EA ",1,1.00,"07/26/20 00:00:00"
1327,981,894,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1328,780,894,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1329,986,894,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1330,773,894,"08/09/20 00:00:00",,"EA ",1,1.00,"07/26/20 00:00:00"
1331,983,894,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1332,988,894,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1333,824,506,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1334,819,506,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1335,817,509,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1336,828,512,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1337,990,823,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1338,974,827,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1339,961,829,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1340,757,827,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1341,794,828,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1342,992,823,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1343,976,827,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1344,963,829,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1345,955,829,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1346,796,828,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1347,964,829,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1348,755,827,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1349,965,829,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1350,768,517,"08/09/20 00:00:00",,"EA ",1,1.00,"07/26/20 00:00:00"
1351,798,518,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1352,998,517,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1353,770,517,"08/09/20 00:00:00",,"EA ",1,1.00,"07/26/20 00:00:00"
1354,800,518,"06/09/20 00:00:00",,"EA ",1,1.00,"05/26/20 00:00:00"
1355,765,517,"08/09/20 00:00:00",,"EA ",1,1.00,"07/26/20 00:00:00"
1356,767,517,"08/09/20 00:00:00",,"EA ",1,1.00,"07/26/20 00:00:00"
1357,516,910,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1358,521,915,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1359,825,527,"06/09/20 00:00:00",,"EA ",2,36.00,"05/26/20 00:00:00"
1360,518,528,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1361,812,529,"08/09/20 00:00:00",,"EA ",2,1.00,"07/26/20 00:00:00"
1362,519,530,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1363,943,533,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1364,747,533,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1365,813,398,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1366,825,930,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1367,823,921,"08/09/20 00:00:00",,"EA ",2,1.00,"07/26/20 00:00:00"
1368,814,534,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1369,927,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1370,927,492,"08/09/20 00:00:00",,"OZ ",2,8.00,"07/26/20 00:00:00"
1371,917,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1372,917,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1373,918,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1374,918,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1375,919,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1376,919,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1377,920,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1378,920,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1379,830,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1380,830,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1381,831,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1382,831,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1383,832,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1384,832,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1385,904,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1386,905,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1387,906,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1388,743,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1389,743,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1390,744,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1391,744,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1392,745,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1393,745,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1394,746,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1395,746,492,"08/09/20 00:00:00",,"OZ ",2,8.00,"07/26/20 00:00:00"
1396,739,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1397,740,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1398,741,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1399,742,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1400,736,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1401,736,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1402,736,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1403,737,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1404,737,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1405,737,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1406,738,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1407,738,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1408,738,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1409,722,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1410,722,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1411,722,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1412,723,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1413,723,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1414,723,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1415,724,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1416,724,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1417,724,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1418,725,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1419,725,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1420,726,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1421,726,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1422,727,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1423,727,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1424,728,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1425,728,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1426,729,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1427,729,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1428,730,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1429,730,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1430,731,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1431,732,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1432,733,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1433,734,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1434,735,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1435,833,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1436,834,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1437,835,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1438,836,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1439,838,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1440,838,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1441,839,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1442,839,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1443,840,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1444,840,492,"06/09/20 00:00:00",,"OZ ",2,8.00,"05/26/20 00:00:00"
1445,680,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1446,680,492,"08/09/20 00:00:00",,"OZ ",2,8.00,"07/26/20 00:00:00"
1449,718,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1450,719,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1451,720,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1452,721,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1453,717,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1454,903,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1455,903,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1456,895,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1457,895,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1458,896,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1459,896,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1460,897,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1461,897,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1462,898,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1463,898,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1464,899,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1465,899,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1466,900,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1467,900,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1468,901,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1469,901,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1470,902,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1471,902,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1472,886,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1473,886,802,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1474,890,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1475,891,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1476,892,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1477,893,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1478,887,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1479,888,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1480,889,324,"08/09/20 00:00:00",,"EA ",2,2.00,"07/26/20 00:00:00"
1481,885,324,"06/09/20 00:00:00",,"EA ",2,2.00,"05/26/20 00:00:00"
1482,924,534,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1483,925,534,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1484,926,534,"06/09/20 00:00:00",,"EA ",2,1.00,"05/26/20 00:00:00"
1485,805,1,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1489,943,327,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1491,804,350,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",2,2.00,"08/08/20 00:00:00"
1493,980,944,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1495,771,810,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1496,775,807,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1505,756,819,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1511,794,820,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1513,998,907,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1528,972,941,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1550,771,894,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1553,773,894,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1570,768,517,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1571,770,517,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1572,765,517,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1573,767,517,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1574,812,529,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1576,823,921,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,2.00,"08/08/20 00:00:00"
1577,927,492,"06/09/20 00:00:00","08/08/20 00:00:00","OZ ",1,9.00,"08/08/20 00:00:00"
1580,919,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1584,831,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1588,906,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1592,744,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1593,746,492,"06/09/20 00:00:00","08/08/20 00:00:00","OZ ",1,9.00,"08/08/20 00:00:00"
1596,741,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1600,737,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1602,724,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1603,728,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1611,734,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1615,836,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1616,839,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1617,680,492,"06/09/20 00:00:00","08/08/20 00:00:00","OZ ",1,9.00,"08/08/20 00:00:00"
1628,903,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1630,901,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1637,893,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1638,889,324,"06/09/20 00:00:00","08/08/20 00:00:00","EA ",1,3.00,"08/08/20 00:00:00"
1639,771,996,"08/19/20 00:00:00",,"EA ",1,1.00,"08/05/20 00:00:00"
1640,995,3,"06/19/20 00:00:00",,"EA ",2,10.00,"06/05/20 00:00:00"
1641,,980,"06/19/20 00:00:00",,"EA ",0,1.00,"06/05/20 00:00:00"
1642,,779,"06/19/20 00:00:00",,"EA ",0,1.00,"06/05/20 00:00:00"
1643,951,319,"06/19/20 00:00:00",,"EA ",2,2.00,"06/05/20 00:00:00"
1644,805,323,"06/19/20 00:00:00",,"EA ",2,1.00,"06/05/20 00:00:00"
1645,942,325,"06/19/20 00:00:00",,"EA ",2,2.00,"06/05/20 00:00:00"
1646,814,327,"06/19/20 00:00:00",,"EA ",2,1.00,"06/05/20 00:00:00"
1647,811,329,"06/19/20 00:00:00",,"EA ",2,2.00,"06/05/20 00:00:00"
1648,943,802,"06/19/20 00:00:00",,"EA ",2,1.00,"06/05/20 00:00:00"
1649,949,332,"06/19/20 00:00:00",,"EA ",2,1.00,"06/05/20 00:00:00"
1650,779,748,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1651,779,816,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1652,809,357,"06/19/20 00:00:00",,"IN ",2,40.00,"06/05/20 00:00:00"
1653,818,400,"06/19/20 00:00:00",,"EA ",2,1.00,"06/05/20 00:00:00"
1654,825,401,"06/19/20 00:00:00",,"EA ",2,1.00,"06/05/20 00:00:00"
1655,779,810,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1656,973,806,"08/19/20 00:00:00",,"EA ",1,1.00,"08/05/20 00:00:00"
1657,3,461,"06/19/20 00:00:00",,"EA ",3,1.00,"06/05/20 00:00:00"
1658,826,490,"06/19/20 00:00:00",,"EA ",2,36.00,"06/05/20 00:00:00"
1659,814,492,"06/19/20 00:00:00",,"OZ ",2,8.00,"06/05/20 00:00:00"
1660,520,497,"06/19/20 00:00:00",,"EA ",2,4.00,"06/05/20 00:00:00"
1661,782,936,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1662,989,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1663,785,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1664,775,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1665,978,994,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1666,780,995,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1667,750,996,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1668,,978,"06/19/20 00:00:00",,"EA ",0,1.00,"06/05/20 00:00:00"
1669,981,950,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1670,780,950,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1671,750,951,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1672,961,948,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1673,974,945,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1674,750,945,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1675,783,743,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1676,772,739,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1677,961,899,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1678,990,815,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1679,974,819,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1680,961,821,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1681,772,810,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1682,762,811,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1683,985,805,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1684,762,806,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1685,756,806,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1686,789,806,"08/19/20 00:00:00",,"EA ",1,1.00,"08/05/20 00:00:00"
1687,776,807,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1688,772,937,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1689,762,938,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1690,990,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1691,786,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1692,776,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1693,768,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1694,793,907,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1695,979,994,"08/19/20 00:00:00",,"EA ",1,1.00,"08/05/20 00:00:00"
1696,781,995,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1697,751,996,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1698,,962,"06/19/20 00:00:00",,"EA ",0,1.00,"06/05/20 00:00:00"
1699,,954,"06/19/20 00:00:00",,"EA ",0,1.00,"06/05/20 00:00:00"
1700,970,952,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1701,982,950,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1702,781,950,"06/19/20 00:00:00",,"EA ",1,1.00,"06/05/20 00:00:00"
1703,751,951,"08/19/20 00:00:00",,"EA ",1,1.00,"08/05/20 00:00:00"
